Epi_date_v3,Year,Cases,7_Day_Average,Cumulative_Cases,AsOf
05/10/2022,2022,1.0,0.0,1.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/11/2022,2022,5.0,0.0,6.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/12/2022,2022,0.0,0.0,6.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/13/2022,2022,0.0,0.0,6.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/14/2022,2022,0.0,0.0,6.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/15/2022,2022,2.0,0.0,8.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/16/2022,2022,7.0,2.142857074737549,15.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/17/2022,2022,3.0,2.4285714626312256,18.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/18/2022,2022,2.0,2.0,20.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/19/2022,2022,3.0,2.4285714626312256,23.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/20/2022,2022,0.0,2.4285714626312256,23.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/21/2022,2022,1.0,2.5714285373687744,24.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/22/2022,2022,1.0,2.4285714626312256,25.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/23/2022,2022,3.0,1.8571428060531616,28.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/24/2022,2022,3.0,1.8571428060531616,31.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/25/2022,2022,2.0,1.8571428060531616,33.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/26/2022,2022,2.0,1.7142857313156128,35.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/27/2022,2022,4.0,2.2857143878936768,39.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/28/2022,2022,0.0,2.142857074737549,39.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/29/2022,2022,6.0,2.857142925262451,45.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/30/2022,2022,8.0,3.5714285373687744,53.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
05/31/2022,2022,5.0,3.857142925262451,58.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/01/2022,2022,9.0,4.857142925262451,67.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/02/2022,2022,12.0,6.285714149475098,79.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/03/2022,2022,7.0,6.714285850524902,86.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/04/2022,2022,5.0,7.4285712242126465,91.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/05/2022,2022,6.0,7.4285712242126465,97.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/06/2022,2022,19.0,9.0,116.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/07/2022,2022,21.0,11.285714149475098,137.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/08/2022,2022,12.0,11.714285850524902,149.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/09/2022,2022,6.0,10.857142448425293,155.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/10/2022,2022,23.0,13.142857551574707,178.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/11/2022,2022,11.0,14.0,189.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/12/2022,2022,25.0,16.714284896850586,214.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/13/2022,2022,26.0,17.714284896850586,240.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/14/2022,2022,25.0,18.285715103149414,265.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/15/2022,2022,33.0,21.285715103149414,298.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/16/2022,2022,26.0,24.14285659790039,324.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/17/2022,2022,34.0,25.714284896850586,358.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/18/2022,2022,26.0,27.85714340209961,384.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/19/2022,2022,34.0,29.14285659790039,418.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/20/2022,2022,41.0,31.285715103149414,459.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/21/2022,2022,43.0,33.85714340209961,502.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/22/2022,2022,63.0,38.14285659790039,565.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/23/2022,2022,56.0,42.42856979370117,621.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/24/2022,2022,50.0,44.71428680419922,671.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/25/2022,2022,54.0,48.71428680419922,725.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/26/2022,2022,67.0,53.42856979370117,792.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/27/2022,2022,98.0,61.57143020629883,890.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/28/2022,2022,90.0,68.28571319580078,980.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/29/2022,2022,79.0,70.57142639160156,1059.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
06/30/2022,2022,117.0,79.28571319580078,1176.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/01/2022,2022,136.0,91.57142639160156,1312.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/02/2022,2022,128.0,102.14286041259766,1440.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/03/2022,2022,130.0,111.14286041259766,1570.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/04/2022,2022,162.0,120.28571319580078,1732.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/05/2022,2022,186.0,134.0,1918.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/06/2022,2022,179.0,148.2857208251953,2097.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/07/2022,2022,182.0,157.57142639160156,2279.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/08/2022,2022,247.0,173.42857360839844,2526.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/09/2022,2022,191.0,182.42857360839844,2717.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/10/2022,2022,222.0,195.57142639160156,2939.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/11/2022,2022,348.0,222.14285278320312,3287.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/12/2022,2022,237.0,229.42857360839844,3524.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/13/2022,2022,277.0,243.42857360839844,3801.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/14/2022,2022,304.0,260.8571472167969,4105.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/15/2022,2022,356.0,276.4285583496094,4461.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/16/2022,2022,257.0,285.8571472167969,4718.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/17/2022,2022,248.0,289.5714416503906,4966.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/18/2022,2022,417.0,299.4285583496094,5383.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/19/2022,2022,330.0,312.71429443359375,5713.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/20/2022,2022,376.0,326.8571472167969,6089.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/21/2022,2022,336.0,331.4285583496094,6425.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/22/2022,2022,358.0,331.71429443359375,6783.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/23/2022,2022,310.0,339.28570556640625,7093.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/24/2022,2022,329.0,350.8571472167969,7422.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/25/2022,2022,509.0,364.0,7931.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/26/2022,2022,401.0,374.1428527832031,8332.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/27/2022,2022,461.0,386.28570556640625,8793.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/28/2022,2022,425.0,399.0,9218.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/29/2022,2022,456.0,413.0,9674.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/30/2022,2022,375.0,422.28570556640625,10049.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
07/31/2022,2022,363.0,427.1428527832031,10412.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/01/2022,2022,645.0,446.5714416503906,11057.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/02/2022,2022,480.0,457.8571472167969,11537.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/03/2022,2022,454.0,456.8571472167969,11991.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/04/2022,2022,449.0,460.28570556640625,12440.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/05/2022,2022,490.0,465.1428527832031,12930.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/06/2022,2022,389.0,467.1428527832031,13319.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/07/2022,2022,355.0,466.0,13674.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/08/2022,2022,516.0,447.5714416503906,14190.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/09/2022,2022,424.0,439.5714416503906,14614.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/10/2022,2022,463.0,440.8571472167969,15077.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/11/2022,2022,411.0,435.4285583496094,15488.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/12/2022,2022,410.0,424.0,15898.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/13/2022,2022,363.0,420.28570556640625,16261.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/14/2022,2022,317.0,414.8571472167969,16578.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/15/2022,2022,484.0,410.28570556640625,17062.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/16/2022,2022,338.0,398.0,17400.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/17/2022,2022,346.0,381.28570556640625,17746.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/18/2022,2022,418.0,382.28570556640625,18164.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/19/2022,2022,406.0,381.71429443359375,18570.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/20/2022,2022,355.0,380.5714416503906,18925.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/21/2022,2022,285.0,376.0,19210.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/22/2022,2022,361.0,358.4285583496094,19571.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/23/2022,2022,311.0,354.5714416503906,19882.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/24/2022,2022,322.0,351.1428527832031,20204.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/25/2022,2022,309.0,335.5714416503906,20513.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/26/2022,2022,322.0,323.5714416503906,20835.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/27/2022,2022,249.0,308.4285583496094,21084.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/28/2022,2022,248.0,303.1428527832031,21332.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/29/2022,2022,312.0,296.1428527832031,21644.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/30/2022,2022,240.0,286.0,21884.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
08/31/2022,2022,233.0,273.28570556640625,22117.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/01/2022,2022,330.0,276.28570556640625,22447.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/02/2022,2022,273.0,269.28570556640625,22720.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/03/2022,2022,202.0,262.5714416503906,22922.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/04/2022,2022,171.0,251.57142639160156,23093.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/05/2022,2022,244.0,241.85714721679688,23337.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/06/2022,2022,238.0,241.57142639160156,23575.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/07/2022,2022,232.0,241.42857360839844,23807.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/08/2022,2022,233.0,227.57142639160156,24040.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/09/2022,2022,220.0,220.0,24260.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/10/2022,2022,178.0,216.57142639160156,24438.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/11/2022,2022,107.0,207.42857360839844,24545.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/12/2022,2022,250.0,208.2857208251953,24795.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/13/2022,2022,194.0,202.0,24989.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/14/2022,2022,172.0,193.42857360839844,25161.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/15/2022,2022,172.0,184.7142791748047,25333.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/16/2022,2022,180.0,179.0,25513.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/17/2022,2022,145.0,174.2857208251953,25658.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/18/2022,2022,120.0,176.14285278320312,25778.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/19/2022,2022,142.0,160.7142791748047,25920.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/20/2022,2022,158.0,155.57142639160156,26078.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/21/2022,2022,134.0,150.14285278320312,26212.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/22/2022,2022,132.0,144.42857360839844,26344.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/23/2022,2022,122.0,136.14285278320312,26466.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/24/2022,2022,87.0,127.85713958740234,26553.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/25/2022,2022,86.0,123.0,26639.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/26/2022,2022,149.0,124.0,26788.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/27/2022,2022,105.0,116.42857360839844,26893.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/28/2022,2022,103.0,112.0,26996.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/29/2022,2022,90.0,106.0,27086.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
09/30/2022,2022,106.0,103.71428680419922,27192.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/01/2022,2022,83.0,103.14286041259766,27275.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/02/2022,2022,63.0,99.85713958740234,27338.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/03/2022,2022,91.0,91.57142639160156,27429.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/04/2022,2022,85.0,88.71428680419922,27514.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/05/2022,2022,84.0,86.0,27598.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/06/2022,2022,97.0,87.0,27695.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/07/2022,2022,86.0,84.14286041259766,27781.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/08/2022,2022,54.0,80.0,27835.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/09/2022,2022,77.0,82.0,27912.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/10/2022,2022,84.0,81.0,27996.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/11/2022,2022,66.0,78.28571319580078,28062.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/12/2022,2022,71.0,76.42857360839844,28133.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/13/2022,2022,55.0,70.42857360839844,28188.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/14/2022,2022,72.0,68.42857360839844,28260.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/15/2022,2022,48.0,67.57142639160156,28308.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/16/2022,2022,49.0,63.57143020629883,28357.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/17/2022,2022,62.0,60.42856979370117,28419.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/18/2022,2022,55.0,58.85714340209961,28474.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/19/2022,2022,48.0,55.57143020629883,28522.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/20/2022,2022,60.0,56.28571319580078,28582.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/21/2022,2022,54.0,53.71428680419922,28636.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/22/2022,2022,36.0,52.0,28672.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/23/2022,2022,29.0,49.14285659790039,28701.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/24/2022,2022,53.0,47.85714340209961,28754.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/25/2022,2022,44.0,46.28571319580078,28798.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/26/2022,2022,53.0,47.0,28851.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/27/2022,2022,40.0,44.14285659790039,28891.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/28/2022,2022,38.0,41.85714340209961,28929.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/29/2022,2022,30.0,41.0,28959.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/30/2022,2022,27.0,40.71428680419922,28986.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
10/31/2022,2022,45.0,39.57143020629883,29031.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/01/2022,2022,42.0,39.28571319580078,29073.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/02/2022,2022,42.0,37.71428680419922,29115.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/03/2022,2022,33.0,36.71428680419922,29148.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/04/2022,2022,33.0,36.0,29181.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/05/2022,2022,32.0,36.28571319580078,29213.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/06/2022,2022,29.0,36.57143020629883,29242.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/07/2022,2022,44.0,36.42856979370117,29286.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/08/2022,2022,24.0,33.85714340209961,29310.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/09/2022,2022,30.0,32.14285659790039,29340.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/10/2022,2022,28.0,31.428571701049805,29368.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/11/2022,2022,32.0,31.285715103149414,29400.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/12/2022,2022,16.0,29.0,29416.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/13/2022,2022,23.0,28.14285659790039,29439.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/14/2022,2022,35.0,26.85714340209961,29474.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/15/2022,2022,18.0,26.0,29492.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/16/2022,2022,24.0,25.14285659790039,29516.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/17/2022,2022,13.0,23.0,29529.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/18/2022,2022,31.0,22.85714340209961,29560.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/19/2022,2022,20.0,23.428571701049805,29580.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/20/2022,2022,19.0,22.85714340209961,29599.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/21/2022,2022,25.0,21.428571701049805,29624.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/22/2022,2022,17.0,21.285715103149414,29641.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/23/2022,2022,18.0,20.428571701049805,29659.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/24/2022,2022,18.0,21.14285659790039,29677.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/25/2022,2022,14.0,18.714284896850586,29691.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/26/2022,2022,14.0,17.85714340209961,29705.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/27/2022,2022,8.0,16.285715103149414,29713.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/28/2022,2022,23.0,16.0,29736.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/29/2022,2022,17.0,16.0,29753.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
11/30/2022,2022,15.0,15.571428298950195,29768.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/01/2022,2022,20.0,15.857142448425293,29788.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/02/2022,2022,14.0,15.857142448425293,29802.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/03/2022,2022,8.0,15.0,29810.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/04/2022,2022,10.0,15.285714149475098,29820.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/05/2022,2022,21.0,15.0,29841.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/06/2022,2022,10.0,14.0,29851.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/07/2022,2022,14.0,13.857142448425293,29865.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/08/2022,2022,17.0,13.428571701049805,29882.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/09/2022,2022,13.0,13.285714149475098,29895.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/10/2022,2022,11.0,13.714285850524902,29906.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/11/2022,2022,8.0,13.428571701049805,29914.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/12/2022,2022,14.0,12.428571701049805,29928.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/13/2022,2022,12.0,12.714285850524902,29940.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/14/2022,2022,15.0,12.857142448425293,29955.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/15/2022,2022,15.0,12.571428298950195,29970.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/16/2022,2022,15.0,12.857142448425293,29985.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/17/2022,2022,9.0,12.571428298950195,29994.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/18/2022,2022,9.0,12.714285850524902,30003.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/19/2022,2022,16.0,13.0,30019.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/20/2022,2022,12.0,13.0,30031.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/21/2022,2022,2.0,11.142857551574707,30033.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/22/2022,2022,9.0,10.285714149475098,30042.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/23/2022,2022,8.0,9.285714149475098,30050.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/24/2022,2022,6.0,8.857142448425293,30056.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/25/2022,2022,8.0,8.714285850524902,30064.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/26/2022,2022,7.0,7.4285712242126465,30071.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/27/2022,2022,4.0,6.285714149475098,30075.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/28/2022,2022,6.0,6.857142925262451,30081.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/29/2022,2022,3.0,6.0,30084.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/30/2022,2022,5.0,5.5714287757873535,30089.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
12/31/2022,2022,4.0,5.285714149475098,30093.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/01/2023,2023,12.0,5.857142925262451,30105.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/02/2023,2023,4.0,5.4285712242126465,30109.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/03/2023,2023,9.0,6.142857074737549,30118.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
01/04/2023,2023,3.0,5.714285850524902,30121.0,Data as Reported to CDC as of 01 Sep 2025 2:00 PM EDT
